Id;Suggested;Title;IsLeaf;IsAdoptedChild;AverageDepth;Level;ConceptDetailsId;ParentId
Y58;;Y58_Bacterial vaccines;0;0;4;4;NULL;Y40-Y59
Y58.0;;Y58.0_BCG vaccine;1;0;5;5;NULL;Y58
Y58.1;;Y58.1_Typhoid and paratyphoid vaccine;1;0;5;5;NULL;Y58
Y58.2;;Y58.2_Cholera vaccine;1;0;5;5;NULL;Y58
Y58.3;;Y58.3_Plague vaccine;1;0;5;5;NULL;Y58
Y58.4;;Y58.4_Tetanus vaccine;1;0;5;5;NULL;Y58
Y58.5;;Y58.5_Diphtheria vaccine;1;0;5;5;NULL;Y58
Y58.6;;Y58.6_Pertussis vaccine, including combinations with a pertussis component;1;0;5;5;NULL;Y58
Y58.8;;Y58.8_Mixed bacterial vaccines, except combinations with a pertussis component;1;0;5;5;NULL;Y58
Y58.9;;Y58.9_Other and unspecified bacterial vaccines;1;0;5;5;NULL;Y58
Y59;;Y59_Other and unspecified vaccines and biological substances;0;0;4;4;NULL;Y40-Y59
Y59.0;;Y59.0_Viral vaccines;1;0;5;5;NULL;Y59
Y59.1;;Y59.1_Rickettsial vaccines;1;0;5;5;NULL;Y59
Y59.2;;Y59.2_Protozoal vaccines;1;0;5;5;NULL;Y59
Y59.3;;Y59.3_Immunoglobulin;1;0;5;5;NULL;Y59
Y59.8;;Y59.8_Other specified vaccines and biological substances;1;0;5;5;NULL;Y59
Y59.9;;Y59.9_Vaccine or biological substance, unspecified;1;0;5;5;NULL;Y59
Y60;;Y60_Unintentional cut, puncture, perforation or haemorrhage during surgical and medical care;0;0;4;4;NULL;Y60-Y69
Y60.0;;Y60.0_During surgical operation;1;0;5;5;NULL;Y60
Y60.1;;Y60.1_During infusion or transfusion;1;0;5;5;NULL;Y60
Y60.2;;Y60.2_During kidney dialysis or other perfusion;1;0;5;5;NULL;Y60
Y60.3;;Y60.3_During injection or immunization;1;0;5;5;NULL;Y60
Y60.4;;Y60.4_During endoscopic examination;1;0;5;5;NULL;Y60
Y60.5;;Y60.5_During heart catheterization;1;0;5;5;NULL;Y60
Y60.6;;Y60.6_During aspiration, puncture and other catheterization;1;0;5;5;NULL;Y60
Y60.7;;Y60.7_During administration of enema;1;0;5;5;NULL;Y60
Y60.8;;Y60.8_During other surgical and medical care;1;0;5;5;NULL;Y60
Y60.9;;Y60.9_During unspecified surgical and medical care;1;0;5;5;NULL;Y60
Y60-Y69;;Y60-Y69_Misadventures to patients during surgical and medical care;0;0;3;3;NULL;Y40-Y84
Y61;;Y61_Foreign object accidentally left in body during surgical and medical care;0;0;4;4;NULL;Y60-Y69
Y61.0;;Y61.0_During surgical operation;1;0;5;5;NULL;Y61
Y61.1;;Y61.1_During infusion or transfusion;1;0;5;5;NULL;Y61
Y61.2;;Y61.2_During kidney dialysis or other perfusion;1;0;5;5;NULL;Y61
Y61.3;;Y61.3_During injection or immunization;1;0;5;5;NULL;Y61
Y61.4;;Y61.4_During endoscopic examination;1;0;5;5;NULL;Y61
Y61.5;;Y61.5_During heart catheterization;1;0;5;5;NULL;Y61
Y61.6;;Y61.6_During aspiration, puncture and other catheterization;1;0;5;5;NULL;Y61
Y61.7;;Y61.7_During removal of catheter or packing;1;0;5;5;NULL;Y61
Y61.8;;Y61.8_During other surgical and medical care;1;0;5;5;NULL;Y61
Y61.9;;Y61.9_During unspecified surgical and medical care;1;0;5;5;NULL;Y61
Y62;;Y62_Failure of sterile precautions during surgical and medical care;0;0;4;4;NULL;Y60-Y69
Y62.0;;Y62.0_During surgical operation;1;0;5;5;NULL;Y62
Y62.1;;Y62.1_During infusion or transfusion;1;0;5;5;NULL;Y62
Y62.2;;Y62.2_During kidney dialysis or other perfusion;1;0;5;5;NULL;Y62
Y62.3;;Y62.3_During injection or immunization;1;0;5;5;NULL;Y62
Y62.4;;Y62.4_During endoscopic examination;1;0;5;5;NULL;Y62
Y62.5;;Y62.5_During heart catheterization;1;0;5;5;NULL;Y62
Y62.6;;Y62.6_During aspiration, puncture and other catheterization;1;0;5;5;NULL;Y62
Y62.8;;Y62.8_During other surgical and medical care;1;0;5;5;NULL;Y62
Y62.9;;Y62.9_During unspecified surgical and medical care;1;0;5;5;NULL;Y62
Y63;;Y63_Failure in dosage during surgical and medical care;0;0;4;4;NULL;Y60-Y69
Y63.0;;Y63.0_Excessive amount of blood or other fluid given during transfusion or infusion;1;0;5;5;NULL;Y63
Y63.1;;Y63.1_Incorrect dilution of fluid used during infusion;1;0;5;5;NULL;Y63
Y63.2;;Y63.2_Overdose of radiation given during therapy;1;0;5;5;NULL;Y63
Y63.3;;Y63.3_Inadvertent exposure of patient to radiation during medical care;1;0;5;5;NULL;Y63
Y63.4;;Y63.4_Failure in dosage in electroshock or insulin-shock therapy;1;0;5;5;NULL;Y63
Y63.5;;Y63.5_Inappropriate temperature in local application and packing;1;0;5;5;NULL;Y63
Y63.6;;Y63.6_Nonadministration of necessary drug, medicament or biological substance;1;0;5;5;NULL;Y63
Y63.8;;Y63.8_Failure in dosage during other surgical and medical care;1;0;5;5;NULL;Y63
Y63.9;;Y63.9_Failure in dosage during unspecified surgical and medical care;1;0;5;5;NULL;Y63
Y64;;Y64_Contaminated medical or biological substances;0;0;4;4;NULL;Y60-Y69
Y64.0;;Y64.0_Contaminated medical or biological substance, transfused or infused;1;0;5;5;NULL;Y64
Y64.1;;Y64.1_Contaminated medical or biological substance, injected or used for immunization;1;0;5;5;NULL;Y64
Y64.8;;Y64.8_Contaminated medical or biological substance administered by other means;1;0;5;5;NULL;Y64
Y64.9;;Y64.9_Contaminated medical or biological substance administered by unspecified means;1;0;5;5;NULL;Y64
Y65;;Y65_Other misadventures during surgical and medical care;0;0;4;4;NULL;Y60-Y69
Y65.0;;Y65.0_Mismatched blood used in transfusion;1;0;5;5;NULL;Y65
Y65.1;;Y65.1_Wrong fluid used in infusion;1;0;5;5;NULL;Y65
Y65.2;;Y65.2_Failure in suture or ligature during surgical operation;1;0;5;5;NULL;Y65
Y65.3;;Y65.3_Endotracheal tube wrongly placed during anaesthetic procedure;1;0;5;5;NULL;Y65
Y65.4;;Y65.4_Failure to introduce or to remove other tube or instrument;1;0;5;5;NULL;Y65
Y65.5;;Y65.5_Performance of inappropriate operation;1;0;5;5;NULL;Y65
Y65.8;;Y65.8_Other specified misadventures during surgical and medical care;1;0;5;5;NULL;Y65
Y66;;Y66_Nonadministration of surgical and medical care;1;0;4;4;NULL;Y60-Y69
Y69;;Y69_Unspecified misadventure during surgical and medical care;1;0;4;4;NULL;Y60-Y69
Y70;;Y70_Anaesthesiology devices associated with adverse incidents;0;0;4;4;NULL;Y70-Y82
Y70.0;;Y70.0_Anaesthesiology devices associated with adverse incidents : diagnostic and monitoring devices;1;0;5;5;NULL;Y70
Y70.1;;Y70.1_Anaesthesiology devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices;1;0;5;5;NULL;Y70
Y70.2;;Y70.2_Anaesthesiology devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices;1;0;5;5;NULL;Y70
Y70.3;;Y70.3_Anaesthesiology devices associated with adverse incidents : surgical instruments, materials and devices (including sutures);1;0;5;5;NULL;Y70
Y70.8;;Y70.8_Anaesthesiology devices associated with adverse incidents : miscellaneous devices, not elsewhere classified;1;0;5;5;NULL;Y70
Y70-Y82;;Y70-Y82_Medical devices associated with adverse incidents in diagnostic and therapeutic use;0;0;3;3;NULL;Y40-Y84
Y71;;Y71_Cardiovascular devices associated with adverse incidents;0;0;4;4;NULL;Y70-Y82
Y71.0;;Y71.0_Cardiovascular devices associated with adverse incidents : diagnostic and monitoring devices;1;0;5;5;NULL;Y71
Y71.1;;Y71.1_Cardiovascular devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices;1;0;5;5;NULL;Y71
Y71.2;;Y71.2_Cardiovascular devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices;1;0;5;5;NULL;Y71
Y71.3;;Y71.3_Cardiovascular devices associated with adverse incidents : surgical instruments, materials and devices (including sutures);1;0;5;5;NULL;Y71
Y71.8;;Y71.8_Cardiovascular devices associated with adverse incidents : miscellaneous devices, not elsewhere classified;1;0;5;5;NULL;Y71
Y72;;Y72_Otorhinolaryngological devices associated with adverse incidents;0;0;4;4;NULL;Y70-Y82
Y72.0;;Y72.0_Otorhinolaryngological devices associated with adverse incidents : diagnostic and monitoring devices;1;0;5;5;NULL;Y72
Y72.1;;Y72.1_Otorhinolaryngological devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices;1;0;5;5;NULL;Y72
Y72.2;;Y72.2_Otorhinolaryngological devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices;1;0;5;5;NULL;Y72
Y72.3;;Y72.3_Otorhinolaryngological devices associated with adverse incidents : surgical instruments, materials and devices (including sutures);1;0;5;5;NULL;Y72
Y72.8;;Y72.8_Otorhinolaryngological devices associated with adverse incidents : miscellaneous devices, not elsewhere classified;1;0;5;5;NULL;Y72
Y73;;Y73_Gastroenterology and urology devices associated with adverse incidents;0;0;4;4;NULL;Y70-Y82
Y73.0;;Y73.0_Gastroenterology and urology devices associated with adverse incidents : diagnostic and monitoring devices;1;0;5;5;NULL;Y73
Y73.1;;Y73.1_Gastroenterology and urology devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices;1;0;5;5;NULL;Y73
Y73.2;;Y73.2_Gastroenterology and urology devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices;1;0;5;5;NULL;Y73
Y73.3;;Y73.3_Gastroenterology and urology devices associated with adverse incidents : surgical instruments, materials and devices (including sutures);1;0;5;5;NULL;Y73
Y73.8;;Y73.8_Gastroenterology and urology devices associated with adverse incidents : miscellaneous devices, not elsewhere classified;1;0;5;5;NULL;Y73
Y74;;Y74_General hospital and personal-use devices associated with adverse incidents;0;0;4;4;NULL;Y70-Y82
Y74.0;;Y74.0_General hospital and personal-use devices associated with adverse incidents : diagnostic and monitoring devices;1;0;5;5;NULL;Y74
Y74.1;;Y74.1_General hospital and personal-use devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices;1;0;5;5;NULL;Y74
Y74.2;;Y74.2_General hospital and personal-use devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices;1;0;5;5;NULL;Y74
Y74.3;;Y74.3_General hospital and personal-use devices associated with adverse incidents : surgical instruments, materials and devices (including sutures);1;0;5;5;NULL;Y74
Y74.8;;Y74.8_General hospital and personal-use devices associated with adverse incidents : miscellaneous devices, not elsewhere classified;1;0;5;5;NULL;Y74
Y75;;Y75_Neurological devices associated with adverse incidents;0;0;4;4;NULL;Y70-Y82
Y75.0;;Y75.0_Neurological devices associated with adverse incidents : diagnostic and monitoring devices;1;0;5;5;NULL;Y75
Y75.1;;Y75.1_Neurological devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices;1;0;5;5;NULL;Y75
Y75.2;;Y75.2_Neurological devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices;1;0;5;5;NULL;Y75
Y75.3;;Y75.3_Neurological devices associated with adverse incidents : surgical instruments, materials and devices (including sutures);1;0;5;5;NULL;Y75
Y75.8;;Y75.8_Neurological devices associated with adverse incidents : miscellaneous devices, not elsewhere classified;1;0;5;5;NULL;Y75
Y76;;Y76_Obstetric and gynaecological devices associated with adverse incidents;0;0;4;4;NULL;Y70-Y82
Y76.0;;Y76.0_Obstetric and gynaecological devices associated with adverse incidents : diagnostic and monitoring devices;1;0;5;5;NULL;Y76
Y76.1;;Y76.1_Obstetric and gynaecological devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices;1;0;5;5;NULL;Y76
Y76.2;;Y76.2_Obstetric and gynaecological devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices;1;0;5;5;NULL;Y76
Y76.3;;Y76.3_Obstetric and gynaecological devices associated with adverse incidents : surgical instruments, materials and devices (including sutures);1;0;5;5;NULL;Y76
Y76.8;;Y76.8_Obstetric and gynaecological devices associated with adverse incidents : miscellaneous devices, not elsewhere classified;1;0;5;5;NULL;Y76
Y77;;Y77_Ophthalmic devices associated with adverse incidents;0;0;4;4;NULL;Y70-Y82
Y77.0;;Y77.0_Ophthalmic devices associated with adverse incidents : diagnostic and monitoring devices;1;0;5;5;NULL;Y77
Y77.1;;Y77.1_Ophthalmic devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices;1;0;5;5;NULL;Y77
Y77.2;;Y77.2_Ophthalmic devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices;1;0;5;5;NULL;Y77
Y77.3;;Y77.3_Ophthalmic devices associated with adverse incidents : surgical instruments, materials and devices (including sutures);1;0;5;5;NULL;Y77
Y77.8;;Y77.8_Ophthalmic devices associated with adverse incidents : miscellaneous devices, not elsewhere classified;1;0;5;5;NULL;Y77
Y78;;Y78_Radiological devices associated with adverse incidents;0;0;4;4;NULL;Y70-Y82
Y78.0;;Y78.0_Radiological devices associated with adverse incidents : diagnostic and monitoring devices;1;0;5;5;NULL;Y78
Y78.1;;Y78.1_Radiological devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices;1;0;5;5;NULL;Y78
Y78.2;;Y78.2_Radiological devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices;1;0;5;5;NULL;Y78
Y78.3;;Y78.3_Radiological devices associated with adverse incidents : surgical instruments, materials and devices (including sutures);1;0;5;5;NULL;Y78
Y78.8;;Y78.8_Radiological devices associated with adverse incidents : miscellaneous devices, not elsewhere classified;1;0;5;5;NULL;Y78
Y79;;Y79_Orthopaedic devices associated with adverse incidents;0;0;4;4;NULL;Y70-Y82
Y79.0;;Y79.0_Orthopaedic devices associated with adverse incidents : diagnostic and monitoring devices;1;0;5;5;NULL;Y79
Y79.1;;Y79.1_Orthopaedic devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices;1;0;5;5;NULL;Y79
Y79.2;;Y79.2_Orthopaedic devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices;1;0;5;5;NULL;Y79
Y79.3;;Y79.3_Orthopaedic devices associated with adverse incidents : surgical instruments, materials and devices (including sutures);1;0;5;5;NULL;Y79
Y79.8;;Y79.8_Orthopaedic devices associated with adverse incidents : miscellaneous devices, not elsewhere classified;1;0;5;5;NULL;Y79
Y80;;Y80_Physical medicine devices associated with adverse incidents;0;0;4;4;NULL;Y70-Y82
Y80.0;;Y80.0_Physical medicine devices associated with adverse incidents : diagnostic and monitoring devices;1;0;5;5;NULL;Y80
Y80.1;;Y80.1_Physical medicine devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices;1;0;5;5;NULL;Y80
Y80.2;;Y80.2_Physical medicine devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices;1;0;5;5;NULL;Y80
Y80.3;;Y80.3_Physical medicine devices associated with adverse incidents : surgical instruments, materials and devices (including sutures);1;0;5;5;NULL;Y80
Y80.8;;Y80.8_Physical medicine devices associated with adverse incidents : miscellaneous devices, not elsewhere classified;1;0;5;5;NULL;Y80
Y81;;Y81_General- and plastic-surgery devices associated with adverse incidents;0;0;4;4;NULL;Y70-Y82
Y81.0;;Y81.0_General- and plastic-surgery devices associated with adverse incidents : diagnostic and monitoring devices;1;0;5;5;NULL;Y81
Y81.1;;Y81.1_General- and plastic-surgery devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices;1;0;5;5;NULL;Y81
Y81.2;;Y81.2_General- and plastic-surgery devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices;1;0;5;5;NULL;Y81
Y81.3;;Y81.3_General- and plastic-surgery devices associated with adverse incidents : surgical instruments, materials and devices (including sutures);1;0;5;5;NULL;Y81
Y81.8;;Y81.8_General- and plastic-surgery devices associated with adverse incidents : miscellaneous devices, not elsewhere classified;1;0;5;5;NULL;Y81
Y82;;Y82_Other and unspecified medical devices associated with adverse incidents;0;0;4;4;NULL;Y70-Y82
Y82.0;;Y82.0_Other and unspecified medical devices associated with adverse incidents : diagnostic and monitoring devices;1;0;5;5;NULL;Y82
Y82.1;;Y82.1_Other and unspecified medical devices associated with adverse incidents : therapeutic (nonsurgical) and rehabilitative devices;1;0;5;5;NULL;Y82
Y82.2;;Y82.2_Other and unspecified medical devices associated with adverse incidents : prosthetic and other implants, materials and accessory devices;1;0;5;5;NULL;Y82
Y82.3;;Y82.3_Other and unspecified medical devices associated with adverse incidents : surgical instruments, materials and devices (including sutures);1;0;5;5;NULL;Y82
Y82.8;;Y82.8_Other and unspecified medical devices associated with adverse incidents : miscellaneous devices, not elsewhere classified;1;0;5;5;NULL;Y82
Y83;;Y83_Surgical operation and other surgical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure;0;0;4;4;NULL;Y83-Y84
Y83.0;;Y83.0_Surgical operation with transplant of whole organ;1;0;5;5;NULL;Y83
Y83.1;;Y83.1_Surgical operation with implant of artificial internal device;1;0;5;5;NULL;Y83
Y83.2;;Y83.2_Surgical operation with anastomosis, bypass or graft;1;0;5;5;NULL;Y83
Y83.3;;Y83.3_Surgical operation with formation of external stoma;1;0;5;5;NULL;Y83
Y83.4;;Y83.4_Other reconstructive surgery;1;0;5;5;NULL;Y83
Y83.5;;Y83.5_Amputation of limb(s);1;0;5;5;NULL;Y83
Y83.6;;Y83.6_Removal of other organ (partial) (total);1;0;5;5;NULL;Y83
Y83.8;;Y83.8_Other surgical procedures;1;0;5;5;NULL;Y83
Y83.9;;Y83.9_Surgical procedure, unspecified;1;0;5;5;NULL;Y83
Y83-Y84;;Y83-Y84_Surgical and other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure;0;0;3;3;NULL;Y40-Y84
Y84;;Y84_Other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure;0;0;4;4;NULL;Y83-Y84
Y84.0;;Y84.0_Cardiac catheterization;1;0;5;5;NULL;Y84
Y84.1;;Y84.1_Kidney dialysis;1;0;5;5;NULL;Y84
Y84.2;;Y84.2_Radiological procedure and radiotherapy;1;0;5;5;NULL;Y84
Y84.3;;Y84.3_Shock therapy;1;0;5;5;NULL;Y84
Y84.4;;Y84.4_Aspiration of fluid;1;0;5;5;NULL;Y84
Y84.5;;Y84.5_Insertion of gastric or duodenal sound;1;0;5;5;NULL;Y84
Y84.6;;Y84.6_Urinary catheterization;1;0;5;5;NULL;Y84
Y84.7;;Y84.7_Blood-sampling;1;0;5;5;NULL;Y84
Y84.8;;Y84.8_Other medical procedures;1;0;5;5;NULL;Y84
Y84.9;;Y84.9_Medical procedure, unspecified;1;0;5;5;NULL;Y84
Y85;;Y85_Sequelae of transport accidents;0;0;3;3;NULL;Y85-Y89
Y85.0;;Y85.0_Sequelae of motor-vehicle accident;1;0;4;4;NULL;Y85
Y85.9;;Y85.9_Sequelae of other and unspecified transport accidents;1;0;4;4;NULL;Y85
Y85-Y89;;Y85-Y89_Sequelae of external causes of morbidity and mortality;0;0;2;2;NULL;XX
Y86;;Y86_Sequelae of other accidents;1;0;3;3;NULL;Y85-Y89
Y87;;Y87_Sequelae of intentional self-harm, assault and events of undetermined intent;0;0;3;3;NULL;Y85-Y89
Y87.0;;Y87.0_Sequelae of intentional self-harm;1;0;4;4;NULL;Y87
Y87.1;;Y87.1_Sequelae of assault;1;0;4;4;NULL;Y87
Y87.2;;Y87.2_Sequelae of events of undetermined intent;1;0;4;4;NULL;Y87
Y88;;Y88_Sequelae with surgical and medical care as external cause;0;0;3;3;NULL;Y85-Y89
Y88.0;;Y88.0_Sequelae of adverse effects caused by drugs, medicaments and biological substances in therapeutic use;1;0;4;4;NULL;Y88
Y88.1;;Y88.1_Sequelae of misadventures to patients during surgical and medical procedures;1;0;4;4;NULL;Y88
Y88.2;;Y88.2_Sequelae of adverse incidents associated with medical devices in diagnostic and therapeutic use;1;0;4;4;NULL;Y88
Y88.3;;Y88.3_Sequelae of surgical and medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure;1;0;4;4;NULL;Y88
Y89;;Y89_Sequelae of other external causes;0;0;3;3;NULL;Y85-Y89
Y89.0;;Y89.0_Sequelae of legal intervention;1;0;4;4;NULL;Y89
Y89.1;;Y89.1_Sequelae of war operations;1;0;4;4;NULL;Y89
Y89.9;;Y89.9_Sequelae of unspecified external cause;1;0;4;4;NULL;Y89
Y90;;Y90_Evidence of alcohol involvement determined by blood alcohol level;0;0;3;3;NULL;Y90-Y98
Y90.0;;Y90.0_Blood alcohol level of less than 20 mg/100 ml;1;0;4;4;NULL;Y90
Y90.1;;Y90.1_Blood alcohol level of 20-39 mg/100 ml;1;0;4;4;NULL;Y90
Y90.2;;Y90.2_Blood alcohol level of 40-59 mg/100 ml;1;0;4;4;NULL;Y90
Y90.3;;Y90.3_Blood alcohol level of 60-79 mg/100 ml;1;0;4;4;NULL;Y90
Y90.4;;Y90.4_Blood alcohol level of 80-99 mg/100 ml;1;0;4;4;NULL;Y90
Y90.5;;Y90.5_Blood alcohol level of 100-119 mg/100 ml;1;0;4;4;NULL;Y90
Y90.6;;Y90.6_Blood alcohol level of 120-199 mg/100 ml;1;0;4;4;NULL;Y90
Y90.7;;Y90.7_Blood alcohol level of 200-239 mg/100 ml;1;0;4;4;NULL;Y90
Y90.8;;Y90.8_Blood alcohol level of 240 mg/100 ml or more;1;0;4;4;NULL;Y90
Y90.9;;Y90.9_Presence of alcohol in blood, level not specified;1;0;4;4;NULL;Y90
Y90-Y98;;Y90-Y98_Supplementary factors related to causes of morbidity and mortality classified elsewhere;0;0;2;2;NULL;XX
Y91;;Y91_Evidence of alcohol involvement determined by level of intoxication;0;0;3;3;NULL;Y90-Y98
Y91.0;;Y91.0_Mild alcohol intoxication;1;0;4;4;NULL;Y91
Y91.1;;Y91.1_Moderate alcohol intoxication;1;0;4;4;NULL;Y91
Y91.2;;Y91.2_Severe alcohol intoxication;1;0;4;4;NULL;Y91
Y91.3;;Y91.3_Very severe alcohol intoxication;1;0;4;4;NULL;Y91
Y91.9;;Y91.9_Alcohol involvement, not otherwise specified;1;0;4;4;NULL;Y91
Y95;;Y95_Nosocomial condition;1;0;3;3;NULL;Y90-Y98
Y96;;Y96_Work-related condition;1;0;3;3;NULL;Y90-Y98
Y97;;Y97_Environmental-pollution-related condition;1;0;3;3;NULL;Y90-Y98
Y98;;Y98_Lifestyle-related condition;1;0;3;3;NULL;Y90-Y98
Z00;;Z00_General examination and investigation of persons without complaint and reported diagnosis;0;0;3;3;NULL;Z00-Z13
Z00.0;;Z00.0_General medical examination;1;0;4;4;NULL;Z00
Z00.1;;Z00.1_Routine child health examination;1;0;4;4;NULL;Z00
Z00.2;;Z00.2_Examination for period of rapid growth in childhood;1;0;4;4;NULL;Z00
Z00.3;;Z00.3_Examination for adolescent development state;1;0;4;4;NULL;Z00
Z00.4;;Z00.4_General psychiatric examination, not elsewhere classified;1;0;4;4;NULL;Z00
Z00.5;;Z00.5_Examination of potential donor of organ and tissue;1;0;4;4;NULL;Z00
Z00.6;;Z00.6_Examination for normal comparison and control in clinical research programme;1;0;4;4;NULL;Z00
Z00.8;;Z00.8_Other general examinations;1;0;4;4;NULL;Z00
Z00-Z13;;Z00-Z13_Persons encountering health services for examination and investigation;0;0;2;2;NULL;XXI
